,000905.XSHG,open,close,high,low,volume,money,ACCER,ADTM,MAADTM,MTR,ATR,BIAS,CCI,CYE,DKX,KBJ,CYE,MFI,MTM,EMV,ROC,RSI,RSI10,RSI6,OSC,UDL,UDL,WR,MAWR,CHO,MACHO,DIF,DIFMA,CR,MASS,MAMASS,AMO,AMO1,AMO2,BR,AR
2017-09-05,1.0,6561.6726,6571.8591,6576.5616,6528.1132,9523207700.0,120125205055.0,0.005037318892001313,0.7056075747614409,0.6189139125745762,48.44840000000022,58.234528571428655,1.1182543664990612,148.48911596067185,0.5048923069703101,6415.8718934920635,96.26665553980271,0.5048923069703101,75.23529031342066,253.0604999999996,0.2356314183935904,3.5304351741198836,80.68804295280671,62.72274352821894,73.00795843272321,19297.114500000134,6471.845097083335,6412.085810347221,1.52022505473144,2.56847210729431,752074.8388444204,750343.203733666,186.56992399999945,158.26871499999953,163.84413577512223,23.946915437744067,23.55516592378291,12012520.5055,12625778.543939998,11414470.144030001,111.8696765731944,159.9123339471047
2017-09-06,1.0,6550.0614,6607.1176,6610.7452,6540.8253,10547823300.0,136238488046.0,0.0048241596305171825,0.6776448275029632,0.6461063988236293,69.91989999999987,59.41720000000006,1.144700244714696,137.98710620300477,0.4715202782995247,6436.64905968254,97.3780090221492,0.4715202782995247,75.43689059360872,241.08359999999993,0.22258253694696092,3.17526976995135,83.76042667140413,64.87999355239623,76.61349488238766,21487.48650000016,6496.692634583334,6435.477758472224,1.0560305176403055,1.7708662335998449,841525.4580365401,766595.7615459556,204.58536600000116,164.65527260000164,163.07975676469013,24.215833537521796,23.67267916515782,13623848.8046,13040272.55912,11834722.12565,117.48043777836472,174.8343987001863
2017-09-07,0.0,6601.3433,6558.5963,6614.1021,6553.6993,10706180700.0,133940730900.0,0.0016256618813388552,0.7117567050785236,0.6619145644394357,60.40279999999984,59.95433571428579,0.1333205802271242,107.29294502542257,0.2692999926488628,6455.069403730157,93.07953196958577,0.2692999926488628,74.31658603762537,210.84060000000045,0.23240496972818084,2.8641065358189444,66.33314662261743,66.66680248428784,76.29953929393743,15288.462000000163,6510.96154,6457.692555347222,16.33719989050801,30.107388069173485,927022.9032399263,793021.6440733392,223.75393400000303,173.57981080000172,166.04665186847072,24.40136075251056,23.836907834722172,13394073.09,13500874.349900002,12309494.26601,112.75042076218715,171.03808343804948
2017-09-08,1.0,6554.6011,6574.1826,6599.132,6537.0408,9385159300.0,120912386810.0,8.733557233406984e-05,0.6567733698906282,0.6613736030286947,62.091199999999844,60.3684214285715,0.10698440105763148,86.99153070729946,0.14523242091583477,6470.531245238098,89.21159328720603,0.14523242091583477,67.28703812265809,170.40229999999974,0.17366018357840876,3.9761089972121244,68.83280306954903,67.8623842285941,76.0453184171016,14782.13050000013,6524.392771250001,6479.04131222222,15.050780052640667,26.977064477478386,930316.1058058487,820504.1747700007,237.79860400000234,182.72247580000186,166.52969406689405,24.476560802411196,24.030765563618903,12091238.681,13101873.443260001,12571628.77947,112.35410571287376,166.6097180158178
2017-09-11,1.0,6579.89,6649.63,6650.12,6566.28,10254740000.0,134674487525.6,0.0018438138663353753,0.7018836012147104,0.6698022690400625,83.84000000000015,63.4019285714286,0.9404275143395431,105.95026818771858,0.258390538439142,6490.247659999998,90.89155128356148,0.258390538439142,74.2774581389543,273.64860000000044,0.2263112238885698,5.909607093312341,78.22426362999065,68.9450003324261,76.31437560498824,20541.92950000006,6542.27145125,6498.853662222223,0.19092602629549413,0.3759635023837482,968524.8126175981,858915.3955486045,250.8585000000021,192.58605260000186,182.62030669500905,24.54883396960706,24.209521438217546,13467448.75256,12917825.966732001,12684895.060096,121.91584243038322,177.6473289713248
2017-09-12,0.0,6659.8017,6644.0118,6715.3935,6628.8825,14188027500.0,190294359591.0,0.002480761698828012,0.7209124041784585,0.6831777356431707,86.51100000000042,64.8690571428572,0.6531266367245318,118.19221177789325,0.21890068844679103,6511.453181111111,87.34136498674496,0.21890068844679103,80.84813718387345,321.22990000000027,0.34516786179358927,4.687305922503637,76.17323392193576,70.13295739646333,75.66864652371379,18333.854500000143,6563.0090595833335,6518.195425625003,23.06376277394431,38.114900499411725,997690.8716741307,902859.1650364096,264.5008280000029,203.56240740000203,205.29335350363155,24.65318739300019,24.373781982132485,19029435.9591,14321209.057451999,13473493.800696,118.22879330565918,168.42212661676663
2017-09-13,1.0,6635.1693,6684.3798,6684.8593,6630.5032,10472243700.0,136521604484.0,0.004808167842288162,0.8219698578662644,0.710630797189187,54.35609999999997,64.33748571428578,0.9777972224581457,111.22308260032432,0.23389017336966486,6531.633177301589,86.50798877821435,0.23389017336966486,85.9332942424208,405.78979999999956,0.39625277340317433,4.043774600133254,80.5666259698096,71.25152123396519,75.64841965528429,20542.748500000107,6586.397939583333,6537.2875660416685,10.857207471500303,17.38897140329267,1035749.5391822085,950138.2817593752,277.78413400000136,215.270985000002,185.26921204273407,24.77229736911875,24.51134563736159,13652160.4484,14326871.386212,13683571.972666,122.26987570075316,177.53290317520745
2017-09-14,0.0,6683.4734,6672.1849,6701.691,6643.5877,11396678200.0,145426308339.0,0.0034584533171437004,0.8317232471776479,0.7285339484588297,58.10329999999976,62.44945714285716,0.6287210411313306,110.26618709393162,0.3430560369568918,6551.196622857145,84.15022720687922,0.3430560369568918,86.34417154883837,325.65440000000035,0.37688832792895205,4.120189507850225,75.51871475701633,71.96224532423415,74.27480036995081,17792.50400000019,6602.827805833333,6554.976761250001,17.33425710813819,24.226490543737125,1065684.1073508905,987498.0566451004,288.549406000001,227.96835220000193,186.92935401915764,24.80536587066509,24.609601026218808,14542630.8339,14556582.934992,14028728.642446,116.50383303865301,165.4914091105998
2017-09-15,0.0,6661.5211,6622.0438,6663.5099,6603.7281,10938423400.0,134077144216.0,-0.00040771853547676677,0.727170803995403,0.7312293521130748,68.45679999999993,60.491414285714264,-0.2865252713750383,64.964051457663,0.14405441694034798,6564.727928809522,75.06200230293894,0.14405441694034798,79.09890300858952,197.45970000000034,0.22163986333340122,2.6122437569803703,57.68580075565214,71.27381980052213,72.83357571107555,11406.953500000145,6609.207280416666,6571.351051319446,47.72350237953658,52.339942148338416,1041237.7757569151,1006533.8687312648,290.1826660000006,240.07393820000053,181.84353441512,24.794905258901252,24.675191777283924,13407714.4216,14819878.083112001,13960875.763186002,120.04029010208006,167.7014728842329
2017-09-18,1.0,6616.1288,6669.4548,6669.4548,6616.1288,8885059700.0,110670656817.0,-0.00017167820074271074,0.7211221720338424,0.7366640201794348,53.32600000000002,61.0430428571428,0.1878329926380673,77.9333804399703,0.059583586385803376,6579.220488968253,72.58514147530613,0.059583586385803376,79.15960463014963,261.2981000000009,0.21653246105683444,3.075978352522357,66.62754730575261,70.78285410352119,72.46603280171868,14819.681000000128,6614.895061666666,6586.434766388891,24.52938189441154,30.80787453852239,1011549.2646678025,1020072.7285415904,291.4021460000022,251.59855080000187,229.1589673489366,24.662260223194654,24.706141680747834,11067065.6817,14339801.468940001,13628813.717836002,151.30671946664694,199.37334997153008
2017-09-19,0.0,6670.9661,6636.0201,6681.2538,6611.7512,9351872100.0,117508671750.0,-0.0014986316873876132,0.7268902303078291,0.738555710833098,69.50260000000071,61.946028571428606,-0.2804406256775384,58.1859054305816,-0.024004811883888127,6591.787182698412,67.69373229806007,-0.024004811883888127,72.84696274509312,182.5564999999997,0.20575395150647463,1.6780115346888724,56.520154776996335,69.64726011970731,68.8486807508246,10176.017500000307,6616.3362520833325,6598.778899861113,44.50361558866238,71.08146301361074,942967.211870431,1015813.1284170629,287.67772800000057,261.7093312000017,229.6169912609548,24.60015002817377,24.714694357175606,11750867.175,12884087.71212,13602648.384786,121.94550316570118,159.5612132471092
2017-09-20,1.0,6627.6924,6692.4724,6692.712,6613.6567,10197248600.0,126534090097.0,0.0008151143066350717,0.7238573994568354,0.7469412145288739,79.0553000000009,64.6499357142858,0.44595787814215393,79.33568498578224,0.02431372347782451,6605.101772857142,71.33455702887008,0.02431372347782451,73.0989275512233,222.04649999999947,0.20357062374585547,1.9466598861385354,66.74231672344139,68.81735348057346,67.27686001924364,13972.795000000315,6629.364933333332,6609.838212152777,12.851557615892798,9.410297163518225,843578.4043644955,990127.7171987902,285.023604,269.7531550000008,208.97002615346727,24.574351901986084,24.701555108673265,12653409.0097,12684337.42438,13505604.405295998,124.29889797681138,164.53449121582477
2017-09-21,0.0,6684.6496,6612.0456,6687.1159,6612.0456,9893749300.0,121143624354.0,4.569236485577914e-05,0.7263959682688608,0.7500052604106426,80.42679999999928,65.76810000000003,-0.5812618081491325,28.63798843561854,-0.1806409409826658,6613.449456111112,62.08407475747036,-0.1806409409826658,66.02473521486769,85.54100000000017,0.15387072130658822,0.6114936335138488,47.60730419785524,67.65005591763583,61.78363957152021,4262.837000000309,6627.078295833333,6616.6182715277755,57.94580065230274,91.50954085679359,746931.4223737335,941991.364397376,281.1262960000013,275.49039120000145,207.30692945738235,24.593579534326786,24.671768802874595,12114362.4354,12198683.74468,13377633.339836,117.55480242284386,153.59214316169277
2017-09-22,0.0,6591.1499,6572.0096,6592.8847,6547.2774,8523646900.0,103274189389.0,-0.0033302583733290036,0.6490841764402536,0.741026731943367,64.76820000000043,67.08631428571438,-0.9345499630774835,-96.09287792794576,-0.15056013704992102,6614.381003650795,47.92827955397259,-0.15056013704992102,59.36143756149204,7.329200000000128,0.05016624040854113,-0.5313663555799208,40.64619414875379,65.83720515615018,55.971550444917845,-868.158499999754,6622.00654125,6619.814727430553,85.28861899603885,82.9942805907258,660712.364973221,874496.0740010982,272.0435980000002,278.91489060000066,165.42370747628286,24.601718773202577,24.6378276199642,10327418.9389,11582624.648140002,13201251.365626,103.21229641032951,141.04021324703623
2017-09-25,0.0,6560.1354,6489.8441,6567.9978,6484.2077,7782925000.0,97438346165.0,-0.00636093554234982,0.6126996184393004,0.7148679520149965,87.80190000000039,69.89727857142869,-1.8471083723135682,-175.71731163891334,-0.5412895137959147,6608.858337380954,33.055173079706464,-0.5412895137959147,53.483976036172045,-82.01499999999942,-0.036767168168789055,-1.0482761379900785,29.884676265319182,62.59013311136566,51.33802938258527,-9411.008499999662,6592.961417083334,6617.107083541666,97.56196098549292,97.29674639803576,510056.88067730516,785965.9248211654,243.79731000000083,278.2087716000007,148.96915613781582,24.595640201423443,24.604616777051206,9743834.6165,11317978.4351,12828889.95202,98.96320076585971,124.5638843241097
2017-09-26,1.0,6484.3412,6520.7175,6520.7175,6482.2856,6776594500.0,82514551821.0,-0.00714202539827866,0.6868812989641292,0.6967627084883067,38.43189999999959,67.6481357142858,-1.0090408043883232,-149.60229169494636,-0.34937649579688923,6601.897444126982,25.452200136635863,-0.34937649579688923,47.39807246235529,-86.40009999999984,-0.08719089561953841,-0.8132585182529017,37.362331407294135,59.861192278017484,46.4604984168299,-6886.472499999672,6577.910264583334,6610.942950694439,82.48361252731262,81.73617949078655,423674.81828750344,687986.8504244493,219.8222140000007,273.7409102000009,132.0259253991861,24.603880937635537,24.594886896124695,8251455.1821,10618096.03652,11751091.87432,95.11855898092372,122.36387617812372
2017-09-27,1.0,6523.4951,6583.1401,6589.7354,6522.2036,7517127200.0,94752430763.0,-0.001657310923703531,0.7132933929514446,0.6950280321078119,69.01789999999983,68.26350000000009,0.07248830449536843,-66.31787991121138,-0.33244748215663134,6599.902980873016,29.17056554768828,-0.33244748215663134,54.00825029806644,24.543799999999464,-0.016318119708394554,-0.999903754043463,50.23845142217592,57.5454018334658,45.41354316854349,-1292.5949999997101,6572.461154999999,6603.630434513885,54.032808672895186,52.07136557009989,325084.7311210912,585006.4369662256,199.2226060000021,265.8847574000032,143.93618544929404,24.677751600638295,24.60782049153545,9475243.0763,9982462.84984,11333400.13711,108.42545401767163,137.49901501831064
2017-09-28,0.0,6577.4321,6567.7915,6599.127,6565.8825,7462589200.0,94419077217.0,0.0012920598956287124,0.69807060320437,0.6921465860041278,33.2445000000007,66.20302142857157,0.15554644042021043,-50.33057734890725,-0.13501259447072864,6598.133158253967,32.96616329220299,-0.13501259447072864,60.32265543106753,-6.391099999999824,0.02101149439610327,-1.147202959513105,47.365553399571134,55.32337907190846,42.18408572736549,-3314.282999999614,6575.351301666667,6594.628162569442,59.3654123246893,58.25524836901559,233101.41634941427,483260.2722970454,179.41310600000088,254.97112740000074,164.87525088801368,24.79175440260294,24.64405424163826,9441907.7217,9447971.9071,10823327.82589,117.41166898054122,147.04167576421304
2017-09-29,1.0,6572.4498,6603.2587,6611.6531,6572.4498,7093629400.0,91769780478.0,0.004148000441054969,0.6659522712655038,0.6845293411238371,43.86160000000018,63.34742142857158,0.7188967500540443,-21.676093133104366,0.09546518803968464,6597.879556031745,40.0458981904207,0.09546518803968464,59.352598111476695,-46.37129999999979,-0.023813389044299055,-1.2135920224042196,54.569505401615025,54.47183714026761,43.34445259212587,-151.33349999960046,6584.28198875,6587.49544472222,42.5104929799683,6.4888012831662625,192320.1274397606,390825.0564747143,167.99158800000168,242.75201960000086,186.18028447827925,24.92770270151798,24.699741436170143,9176978.0478,9217883.72888,10400254.18851,131.89293663126662,166.02629501084039
2017-10-09,1.0,6682.5774,6678.371,6696.6664,6657.5305,8641966900.0,110668639557.0,0.005022566131770835,0.7128681544158637,0.6831556854937157,93.40769999999975,63.84004285714296,1.5898921127261965,88.13160194605095,0.575395475526238,6605.37098714286,54.67083955668483,0.575395475526238,57.542619348989135,34.35919999999987,-0.023639900014950564,0.09271475675081131,66.29358413070307,53.90118294570944,47.61901855941181,6791.443500000423,6603.288279583333,6584.375734444441,8.534066483565683,8.534066483565683,136628.5695086047,303477.75723061414,158.6583520000031,229.47764020000096,200.78592339598035,24.903743522107707,24.750078894320982,11066863.9557,9482489.596719999,10400234.01591,134.54234457684606,148.15506069186804
2017-10-10,1.0,6677.3723,6705.4812,6705.7177,6658.8617,8700518600.0,111479285756.0,0.005298079129653046,0.6700657031504536,0.6761144023539148,46.85599999999977,63.30432142857152,1.4476680561873547,99.89283099173868,0.5606838127440089,6613.425648412699,69.63290163166883,0.5606838127440089,56.93821023467621,21.101400000000467,-0.006099171386498734,1.2599946862326572,69.68226676731388,54.16028382782633,54.25195242038915,8834.353000000374,6627.407409999998,6590.116733263887,0.1058487119800504,0.1058487119800504,124970.58586593438,239296.70809538607,154.56680600000345,216.16654800000123,179.26638277118062,24.83595318837216,24.790131058812438,11147928.5756,10061784.275419999,10339940.15597,121.47754889460442,133.80577613267513
